String Index	JPN	Name
Angel's Song	エンジェルズ・ソング	Angel's Song
The Reedeemer	ザ・リディーマー	The Redeemer
Fleshbone	フレッシュボーン	Fleshbone
Odium	オウディアム	Odium
Blood Comet	ブラッド・コメット	Blood Comet
Bonehew	ボーンヒュー	Bonehew
Steelrend	スティールレンド	Steelrend
Stone Crusher	ストーン・クラッシャー	Stone Crusher
Bul-Kathos' Might	バル・カソス・マイト	Bul-Kathos' Might
Arioc's Needle	アリオックス・ニードル	Arioc's Needle
Shadowdancer	シャドウ・ダンサー	Shadow Dancer
Indiego's Fancy	インディゴズ・ファンシー	Indiego's Fancy
Aladdin's Eviserator	アラディンズ・イヴィサレイター	Aladdin's Eviscerator
Tyrael's Mercy	ティラエルズ・マーシー	Tyrael's Mercy
Souldrain	ソウル・ドレイナー	Soul Drainer
Runemaster	ルーン・マスター	Rune Master
Deathcleaver	デス・クリーヴァー	Death Cleaver
Executioner's Justice	エクセキューショナーズ・ジャスティス	Executioner's Justice
Wallace's Tear	ウォレスズ・ティアー	Wallace's Tear
Leviathan	リヴァイアサン	Leviathan
The Wanderer's Blade	ザ・ワンダラーズ・ブレイド	The Wanderer's Blade
Qual'Kek's Enforcer	クァル＝ケックス・エンフォーサー	Qual-Khek's Enforcer
Dawnbringer	ドーン・ブリンガー	Dawn Bringer
Dragontooth	ドラゴントゥース	Dragontooth
Wisp	ウィスプ・プロジェクター	Wisp Projector
Gargoyle's Bite	ガーゴイルズ・バイト	Gargoyle's Bite
Lacerator	ラスレイター	Lacerator
Mang Song's Lesson	マン・ソンズ・レッスン	Mang Song's Lesson
Viperfork	ヴァイパーフォーク	Viperfork
Blood Chalice	ブラッド・チャリス	Blood Chalice
El Espiritu	エル・エスピリトゥ	El Espiritu
The Long Rod	ザ・ロンゲスト・ロッド	The Longest Rod
Demonhorn's Edge	デモンホーンズ・エッジ	Demonhorn's Edge
The Ensanguinator	ジ・エンサングィネイター	The Ensanguinator
The Reaper's Toll	ザ・リーパーズ・トール	The Reaper's Toll
Spiritkeeper	スピリット・キーパー	Spirit Keeper
Hellrack	ヘルラック	Hellrack
Alma Negra	アルマ・ネグラ	Alma Negra
Darkforge Spawn	ダークフォース・スポーン	Darkforce Spawn
Rockhew	ロックヒュー	Rockhew
Sankenkur's Resurrection	サンケカーズ・リザレクション	Sankekur's Resurrection
Erion's Bonehandle	エリオンズ・ボーンハンドル	Erion's Bonehandle
The Archon Magus	ジ・アクロン・メイガス	The Achron Magus
Widow maker	ウィドウメイカー	Widowmaker
Catgut	キャットガット	Catgut
Ghostflame	ゴーストフレイム	Ghostflame
Shadowkiller	シャドウ・キラー	Shadow Killer
Bling Bling	ブリン・ブリン	Bling Bling
Nebucaneezer's Storm	ネブカドネザルズ・ストーム	Nebuchadnezzar's Storm
Griffon's Eye	グリフォンズ・アイ	Griffon's Eye
Eaglewind	イーグルウィンド	Eaglewind
Windhammer	ウィンドハンマー	Windhammer
Thunderstroke	サンダーストローク	Thunderstroke
Giantmaimer	ジャイアント・メイマー	Giant Maimer
Demon's Arch	デーモンズ・アーチ	Demon's Arch
The Scalper	ザ・スカルパー	The Scalper
Bloodmoon	ブラッドムーン	Bloodmoon
Djinnslayer	ジン・スレイヤー	Djinn Slayer
Cranebeak	クレインビーク	Cranebeak
Iansang's Frenzy	イァンサンズ・フレンジー	Iansang's Frenzy
Warhound	ウォーハウンド	Warhound
Gulletwound	ガレットウーンド	Gulletwound
Headhunter's Glory	ヘッド・ハンターズ・グローリー	Head Hunter's Glory
Mordoc's marauder	モードックス・マローダー	Mordoc's Marauder
Talberd's Law	タルバーズ・ロウ	Talberd's Law
Amodeus's Manipulator	アマデウス・マニピュレイター	Amodeus' Manipulator
Darksoul	ダークソウル	Darksoul
The Black Adder	ザ・ブラック・アダー	The Black Adder
Earthshifter	アース・シフター	Earth Shifter
Nature's Peace	ネイチャーズ・ピース	Nature's Peace
Horazon's Chalice	ホラゾンズ・チャリス	Horazon's Chalice
Seraph's Hymn	セラフス・ヒム	Seraph's Hymn
Zakarum's Salvation	ザカラムズ・サルヴェイジョン	Zakarum's Salvation
Fleshripper	フレッシュリッパー	Fleshripper
Stonerage	ストーンレイジ	Stonerage
Blood Rain	ブラッドレイン	Blood Rain
Horizon's Tornado	ホライゾンズ・トーネイド	Horizon's Tornado
Nord's Tenderizer	ノーズ・テンダライザー	Nord's Tenderizer
Wrath of Cain	ラス・オヴ・ケイン	Wrath of Cain
Siren's call	サイレンズ・コール	Siren's Call
Jadetalon	ジェイド・タロン	Jade Talon
Wraithfang	レイスファング	Wraithfang
Blademaster	ブレイド・マスター	Blade Master
Cerebus	セレバス・バイト	Cerebus' Bite
Archangel's Deliverance	アークエンジェルズ・デリヴァランス	Arch-angel's Deliverance
Sinblade	シンブレイド	Sinblade
Runeslayer	ルーン・スレイヤー	Rune Slayer
Excalibur	エクスカリバー	Excalibur
Fuego Del Sol	フューゴ・デル・ソル	Fuego Del Sol
Stoneraven	ストーンレイヴン	Stoneraven
El Infierno	エル・インフィエルノ	El Infierno
Moonrend	ムーンレンド	Moonrend
Larzuk's Champion	ラーザックス・チャンピオン	Larzuk's Champion
Nightsummon	ナイトサモン	Nightsummon
Bonescapel	ボーンスカルペル	Bonescalpel
Rabbit Slayer	ラビット・スレイヤー	Rabbit Slayer
Pagan's Athame	パガンズ・アタメ	Pagan's Athame
The Swashbuckler	ザ・スワッシュバックラー	The Swashbuckler
Kang's Virtue	カーンズ・ヴァーチュー	Kang's Virtue
Snaketongue	スネイク・タン	Snake Tongue
Lifechoke	ライフチョーク	Lifechoke
Ethereal edge	イシリアル・エッジ	Ethereal Edge
Palo Grande	パロ・グランデ	Palo Grande
Carnageleaver	カーネイジ・リーヴァー	Carnage Leaver
Ghostleach	ゴースト・リーチ	Ghost Leach
Soulreaper	ソウル・リーパー	Soul Reaper
Samual's Caretaker	サミュエルズ・ケアテイカー	Samuel's Caretaker
Hell's Whisper	ヘル・ウィスパー	Hell Whisper
The Harvester	ザ・ハーヴェスター	The Harvester
Raiden's Crutch	ライデンズ・クラッチ	Raiden's Crutch
The TreeEnt	ザ・トリーントスター	The Treentster
Stormwillow	ストームウィロー	Stormwillow
Moonshadow	ムーン・シャドウ	Moon Shadow
Strongoak	ストロング・オーク	Strong Oak
Demonweb	デーモンウェブ	Demonweb
Bloodraven's Charge	ブラッド・レイヴンズ・チャージ	Blood Raven's Charge
Shadefalcon	シェイド・ファルコン	Shade Falcon
Robin's Yolk	ロビンズ・ヨーク	Robin's Yolk
Glimmershred	グリマーシュレッド	Glimmershred
Wraithflight	レイス・フライト	Wraith Flight
Lestron's Mark	レストロンズ・マーク	Lestron's Mark
Banshee's Wail	バンシーズ・ウェイル	Banshee's Wail
Windstrike	ウィンドストライク	Windstrike
Medusa's Gaze	メデューサズ・ゲイズ	Medusa's Gaze
Titanfist	タイタンズ・フィスト	Titan's Fist
Hadeshorn	ハデスホーン	Hadeshorn
Rockstopper	ロックストッパー	Rockstopper
Stealskull	スティールスカル	Stealskull
Darksight Helm	ダークサイト・ヘルム	Darksight Helm
Crown of Thieves	クラウン・オヴ・シーヴズ	Crown of Thieves
Blackhorn's Face	ブラックホーンズ・フェイス	Blackhorn's Face
The Spirit Shroud	ザ・スピリット・シュラウド	The Spirit Shroud
Skin of the Flayed One	スキン・オヴ・フレイド・ワン	Skin of Flayed One
Ironpelt	アイアン・ペルト	Iron Pelt
Spiritforge	スピリット・フォージ	Spirit Forge
Crow Caw	クロウ・コー	Crow Caw
Duriel's Shell	ドゥリエルズ・シェル	Duriel's Shell
Skullder's Ire	スカルダーズ・アイア	Skullder's Ire
Toothrow	トゥースロウ	Toothrow
Atma's Wail	アトマズ・ウェイル	Atma's Wail
Black Hades	ブラック・ハデス	Black Hades
Corpsemourn	コープスモーン	Corpsemourn
Que-hegan's Wisdom	ケ＝ヘガンズ・ウィズダム	Que-Hegan's Wisdom
Moser's Blessed Circle	モーザーズ・ブレスト・サークル	Moser's Blessed Circle
Stormchaser	ストームチェイサー	Stormchaser
Tiamat's Rebuke	ティアマッツ・リビューク	Tiamat's Rebuke
Gerke's Sanctuary	ガーケス・サンクチュアリ	Gerke's Sanctuary
Radimant's Sphere	ラダメンツ・スフィア	Radament's Sphere
Gravepalm	グレイヴパーム	Gravepalm
Ghoulhide	グールハイド	Ghoulhide
Hellmouth	ヘルマウス	Hellmouth
Infernostride	インフェルノストライド	Infernostride
Waterwalk	ウォーターウォーク	Waterwalk
Silkweave	シルクウィーヴ	Silkweave
Wartraveler	ウォー・トラヴェラー	War Traveler
Razortail	レイザーテイル	Razortail
Gloomstrap	グルームズ・トラップ	Gloom's Trap
Snowclash	スノークラッシュ	Snowclash
Thudergod's Vigor	サンダーゴッズ・ヴィガー	Thundergod's Vigor
Lidless Wall	リッドレス・ウォール	Lidless Wall
Lanceguard	ランス・ガード	Lance Guard
Squire's Cover	スクァイアズ・カヴァー	Squire's Cover
Boneflame	ボーンフレーム	Boneflame
Steelpillar	スティール・ピラー	Steel Pillar
Nightwing's Veil	ナイトウィングズ・ヴェイル	Nightwing's Veil
Hightower's Watch	ハイタワーズ・ウォッチ	Hightower's Watch
Crown of Ages	クラウン・オヴ・エイジズ	Crown of Ages
Andariel's Visage	アンダリエルズ・ヴィズィッジ	Andariel's Visage
Darkfear	ダークフィアー	Darkfear
Dragonscale	ドラゴンスケール	Dragonscale
Steel Carapice	スティール・カラペイス	Steel Carapace
Ashrera's Wired Frame	アシェアラズ・ワイアード・フレーム	Asheara's Wired Frame
Rainbow Facet	レインボウ・ファセット	Rainbow Facet
Ravenlore	レイヴンロア	Ravenlore
Boneshade	ボーンシェイド	Boneshade
Nethercrow	ネザークロウ	Nethercrow
Hellwarden's Husk	ヘル・ウォーデンズ・ハスク	Hell Warden's Husk
Flamebellow	フレイムベロウ	Flamebellow
Fathom	デスズ・ファゾム	Death's Fathom
Wolfhowl	ウルフハウル	Wolfhowl
Spirit Ward	スピリット・ウォード	Spirit Ward
Kira's Guardian	カイラズ・ガーディアン	Kira's Guardian
Orumus' Robes	オーマス・ローブ	Ormus' Robe
Gheed's Fortune	ギーズ・フォーチュン	Gheed's Fortune
The Vicar	ザ・ヴィカー	The Vicar
Stormlash	ストームラッシュ	Stormlash
Halaberd's Reign	ハラバーズ・レイン	Halaberd's Reign
Parkersor's Calm	パーカーサーズ・カーム	Parkersor's Calm
Warriv's Warder	ワリヴズ・ウォーダー	Warriv's Warder
Spike Thorn	スパイク・ソーン	Spike Thorn
Dracul's Grasp	ドラクルズ・グラスプ	Dracul's Grasp
Frostwind	フロストウィンド	Frostwind
Templar's Might	テンプラーズ・マイト	Templar's Might
Eschuta's temper	エシュタズ・テンパー	Eschuta's Temper
Firelizard's Talons	ファイアリザーズ・タロンズ	Firelizard's Talons
Sandstorm Trek	サンドストーム・タスク	Sandstorm Trek
Marrowwalk	マロウウォーク	Marrowwalk
Heaven's Light	ヘヴンズ・ライト	Heaven's Light
Merman's Speed	マーマンズ・スプロケット	Merman's Sprocket
Arachnid Mesh	アラクニッド・メッシュ	Arachnid Mesh
Nosferatu's Coil	ノスフェラトゥズ・コイル	Nosferatu's Coil
Metalgird	メタライツ・ガース	Metalite's Girth
Verdugo's Hearty Cord	ヴァーダンゴズ・ハーティ・コード	Verdungo's Hearty Cord
Sigurd's Staunch	シッガーズ・ステルス	Siggard's Stealth
Carrion Wind	キャリオン・ウィンド	Carrion Wind
Giantskull	ジャイアント・スカル	Giant Skull
Ironward	アストレロンズ・アイアン・ウォード	Astreon's Iron Ward
Gillian's Brazier	ギリアンズ・ブレイザー	Gillian's Brazier
Drakeflame	ドレイクフレイム	Drakeflame
Dust Storm	ダスト・ストーム	Dust Storm
Skulltred	スカルトレッド	Skulltred
Alma's Reflection	アルマズ・リフレクション	Alma's Reflection
Drulan's Tounge	ドルランズ・タン	Drulan's Tongue
Sacred Charge	セイクリッド・チャージ	Sacred Charge
Bul-Kathos	バル＝カソス	Bul-Kathos
Saracen's Chance	サラセンズ・チャンス	Saracen's Chance
Highlord's Wrath	ハイローズ・ラス	Highlord's Wrath
Raven Frost	レイヴン・フロスト	Raven Frost
Dwarf Star	ドワーフ・スター	Dwarf Star
Atma's Scarab	アトマズ・スカラブ	Atma's Scarab
Mara's Kaleidoscope	マーラズ・カレイドスコープ	Mara's Kaleidoscope
Crescent Moon	クレッセント・ムーン	Crescent Moon
The Rising Sun	ザ・ライジング・サン	The Rising Sun
The Cat's Eye	ザ・キャッツ・アイ	The Cat's Eye
Bul Katho's Wedding Band	バル＝カソス・ウェディング・バンド	Bul-Kathos' Wedding Band
Rings	リングズ	Rings
Metalgrid	メタルグリッド	Metalgrid
Eschuta's temper	エシュタズ・テンパー	Eschuta's Temper
Stormshield	ストームシールド	Stormshield
Blackoak Shield	ブラックオーク・シールド	Blackoak Shield
Ormus' Robes	オーマス・ローブズ	Ormus' Robes
Arkaine's Valor	アーケインズ・ヴァラー	Arkaine's Valor
The Gladiator's Bane	ザ・グラディエイターズ・ベイン	The Gladiator's Bane
Veil of Steel	ヴェイル・オヴ・スティール	Veil of Steel
Harlequin Crest	ハーレクイン・クレスト	Harlequin Crest
Lance Guard	ランス・ガード	Lance Guard
Kerke's Sanctuary	ガーケス・サンクチュアリ	Gerke's Sanctuary
Mosers Blessed Circle	モーザーズ・ブレスト・サークル	Moser's Blessed Circle
Que-Hegan's Wisdon	ケ＝ヘガンズ・ウィズダム	Que-Hegan's Wisdom
Guardian Angel	ガーディアン・エンジェル	Guardian Angel
Skin of the Flayerd One	スキン・オヴ・ザ・フレイド・ワン	Skin of the Flayed One
Armor	アーマー	Armor
Windforce	ウィンドフォース	Windforce
Eaglehorn	イーグルホーン	Eaglehorn
Gimmershred	ジマーシュレッド	Gimmershred
Widowmaker	ウィドウメイカー	Widowmaker
Stormspire	ストームスパイア	Stormspire
Naj's Puzzler	ナジズ・パズラー	Naj's Puzzler
Ethereal Edge	イシリアル・エッジ	Ethereal Edge
Wizardspike	ウィザードスパイク	Wizardspike
The Grandfather	ザ・グランドファーザー	The Grandfather
Doombringer	ドゥームブリンガー	Doombringer
Tyrael's Might	ティラエルズ・マイト	Tyrael's Might
Lightsabre	ライトセイバー	Lightsabre
The Cranium Basher	ザ・クラニウム・バッシャー	The Cranium Basher
Schaefer's Hammer	シェイファーズ・ハンマー	Schaefer's Hammer
Baranar's Star	バラナーズ・スター	Baranar's Star
Deaths's Web	デスズ・ウェブ	Death's Web
Messerschmidt's Reaver	メッサーシュミッツ・リーヴァー	Messerschmidt's Reaver
Hellslayer	ヘルスレイヤー	Hellslayer
Endlesshail	エンドレスヘイル	Endlesshail
The Atlantian	ジ・アトランティアン	The Atlantean
Riftlash	リフトラッシュ	Riftlash
Baezil's Vortex	ベイジルズ・ヴォーテックス	Baezil's Vortex
Zakarum's Hand	ザカラムズ・ハンド	Zakarum's Hand
Carin Shard	カリン・シャード	Carin Shard
The Minataur	ザ・ミノタウル	The Minotaur
Trang-Oul's Avatar	トラン＝オウルズ・アヴァタール	Trang-Oul's Avatar
Trang-Oul's Guise	トラン＝オウルズ・ガイス	Trang-Oul's Guise
Trang-Oul's Wing	トラン＝オウルズ・ウィング	Trang-Oul's Wing
Trang-Oul's Mask	トラン＝オウルズ・マスク	Trang-Oul's Mask
Trang-Oul's Scales	トラン＝オウルズ・スケールズ	Trang-Oul's Scales
Trang-Oul's Claws	トラン＝オウルズ・クローズ	Trang-Oul's Claws
Trang-Oul's Girth	トラン＝オウルズ・ガース	Trang-Oul's Girth
Natalya's Odium	ナターリャズ・オウディアム	Natalya's Odium
Natalya's Totem	ナターリャズ・トーテム	Natalya's Totem
Natalya's Mark	ナターリャズ・マーク	Natalya's Mark
Natalya's Shadow	ナターリャズ・シャドウ	Natalya's Shadow
Natalya's Soul	ナターリャズ・ソウル	Natalya's Soul
Griswold's Legacy	グリスワルズ・レガシー	Griswold's Legacy
Griswolds's Redemption	グリスワルズ・リデンプション	Griswold's Redemption
Griswold's Honor	グリスワルズ・オナー	Griswold's Honor
Griswold's Heart	グリスワルズ・ハート	Griswold's Heart
Griswold's Valor	グリスワルズ・ヴァラー	Griswold's Valor
