String Index	Text	Name
DrognanIntroGossip1	58\n聞くところによると、君があのアンダ\nリエルを地獄に送り返したそうだね。\nさぞ大変だったことだろう。\n \n私はドログナン。君の敵のことはよく\n知っているつもりだ。\n \n私のアイテムを見ておいたほうがいい。\n \n	61\nI've heard that you are responsible for \nbanishing Andariel back to the Burning \nHells. I'm impressed, stranger. That \ncouldn't have been easy.\n \nMy name is Drognan and I know what \nyou're up against, my friend.\n \nYou ought to look over my inventory of \nitems for trade.\n
DrognanIntroSorGossip1	42\nラット・ゴーレインへようこそ、お若\nいソーサレスさん。君が、この砂漠の\n恐怖に立ち向かえるほどの使い手だと\nいいがね。君ぐらい経験の浅い魔道師\nは、えてして窮地に陥りがちだ。\n \n私はドログナン。君の敵のことはよく\n知っているつもりだ。\n \n私のアイテムを見ておいたほうがいい。\n \n	50\nWelcome, young Sorceress, to Lut \nGholein. I hope your skills are a match \nfor the horrors that lie beyond the \ncity's walls. A mage of your limited \nexperience may find the evil too great \nto withstand alone.\n \nMy name is Drognan and I know what \nyou're up against, my friend.\n \nYou ought to look over my inventory of \nitems for trade.\n
DrognanGossip1	71\n女に魔術は不要と考える魔道師族も多\nいが、君がここまで来られた事実を見\nれば、それは誤りだと言わざるを得な\nいね。\n	74\nMany of the Mage Clans feel that \nwomen shouldn't practice magic \nopenly. But since you've made it this \nfar, I must say that you have proven \nyour right to do so.\n
DrognanGossip2	51\nホラドリムは確かに力のある集団だっ\nたが、自信過剰だな。タル・ラシャが\nいい例だろう。\n \nいくら何でも、魔王のひとりを体内に\n閉じこめようとは。いささか無謀な試\nみと言うべきだ。\n	57\nThe Horadrim were a powerful Order, \nalthough maybe too prideful. Tal Rasha \nwas one of their Order. And that \nshould tell you something.\n \nAny man who believes himself strong \nenough to contain one of the Prime \nEvils is in for a rude awakening, I \nshould think.\n
DrognanGossip3	78\n君の友人のケインも、ホラドリムの生\nき残りだそうだね。彼の助言には、思\nい上がりの危険が潜むのを忘れないこ\nとだ。\n	78\nI have heard of your friend, Cain. He is \nthe last of the Horadrim. You would do \nwell to heed whatever advice he has to \ngive you.\n
DrognanGossip4	46\n先般、トリストラムで死んだと思って\nいたビジェレイの同志が街に現れてね。\n支離滅裂なことを口走っていたので、\n話の内容は覚えていない。\n \nそれでも、どうしたわけかジェリンの\n宮殿に通されたらしいが、その後姿を\n見た者はいない。屋敷で、何かあった\nのだろうな。\n	53\nNot long ago, one of my Vizjerei \ncomrades, who I believed had died in \nTristram, came to this city. He seemed \nquite insane, so I dismissed much of \nwhat he said.\n \nHowever, he was able to talk his way \ninto Jerhyn's palace. No one has seen \nhim since. I fear that fool may have \nfound something in the palace that led \nto his doom.\n
DrognanGossip5	64\n私は、見かけよりずっと歳を重ねてい\nて、大層な昔から魔道の修練を積んで\nいる。だが術を操れぬほど老いぼれて\nもいない。\n	68\nI've been practicing magic for more \nyears than you could know. I'm older \nthan I look, though not so old that I \ncan't conjure up a few sparks.\n
DrognanGossip6	62\nエルジックスは狡猾な男だが、私をだ\nまそうとはしない。私の力を知ってい\nるからだよ。\n	67\nElzix is a sly one, I'll give him that. Of \ncourse, he never tries to cheat me. He \nknows what my magic skills can do.\n
DrognanGossip7	86\n魔獣はもはや砂漠に満ちて、この美し\nい港町を取り囲む勢いだな。\n	86\nDemons have spread throughout the \ndesert wasteland and threaten to \nengulf our quiet port-city.\n
DrognanGossip8	88\nメシフの船出を許してはいけない。魔\n物が密航して被害が拡大したらどうな\nる。\n	88\nMeshif and his vessel should remain \nhere, lest we risk taking demonic \nstowaways to other lands.\n
DrognanGossip9	52\nこの騒ぎが持ち上がった直後、ジェリ\nン卿が助言を求めてきた。私は、港の\n封鎖と戒厳令を勧めた。\n \nだが最近彼は、宮殿を出ないのだ。い\nかに手練れの娼婦でも、あの男をこう\nも長く公務から引き離せるとは思えな\nいが。\n	58\nWhen the recent troubles began, Lord \nJerhyn came seeking my council. I \nadvised him to close the port and put \nthe town under strict watch.\n \nLately, though, he's been occupied \nwithin the palace. I doubt his whores \ncould divert him from his civic duties \nfor this long, though.\n
DrognanGossip10	61\nライサンダーはまあ、罪のない男だな。\n互いの利益のために協力することも多\nいが、彼に現状を打破できるほどの能\n力はない。\n	68\nLysander is harmless enough. We keep \neach other company with our mutual \ninterests, yet I don't think he could \nhandle the enormity of our present \nsituation.\n
CainAct2Gossip1	40\nやあ、ジェリンとは会ったかね？　若\nいのに、しっかりした領主だ。やはり\n血筋というべきかな。\n	48\nGreetings, my friend. Have you spoken \nto Jerhyn yet? He's quite a remarkable \nleader for being such a young man. \nThen again, the old blood has always \nrun strong in this land.\n
CainAct2Gossip2	71\nファラはどうも気にかかる。砂漠の民\nにしては、どこか物腰が変わっておる。\n \n	71\nThere is something about Fara that \ntroubles me. Her manner is strange for \na lonely desert-maid.\n
CainAct2Gossip3	70\nエルジックスは悪党だが面白い男だ。\n	70\nElzix is quite a scoundrel, but I like him \nall the same.\n
CainAct2Gossip4	52\nカンジュラスからの旅の間、ワリヴと\nずいぶん話したが、彼は砂漠の危険に\n精通しておるよ。君も話を聞いておい\nた方がよかろう。\n	59\nI talked at length with Warriv as we \ncrossed the desert from Khanduras. He \nhas many fascinating tales of the \ndangers in the desert. His experience \nmay be useful to you.\n
CainAct2Gossip5	52\nメシフは興味深い人物だね。常に自由\nの海を求める一方で、心のどこかは故\n郷に縛られておるのだな。\n	57\nMeshif is an interesting man. Part of \nhim longs for the freedom of the open \nseas... Yet his heart belongs in his \nhomeland.\n
TyraelGossip1	32\nかたじけない、やっと自由になれた。\nだが、遅かったな。\n \n我は大天使ティラエル。バールの封印\nを解こうとするディアブロを止めんと\nして、返り討ちにあった。今は恐怖と\n破壊の二大魔王が自由に地上を歩いて\nおる。\n \nきゃつらは今まさに、東の都クラスト\nの、ザカラム教会の総本山に向かって\nおろう。かの地に封印された長兄、憎\n悪の王メフィストを解放するつもりで\nな。\n \nそれだけは、いかなる犠牲を払おうと\nも阻止せねばならぬ。もし三魔王が揃\nえば、もはや立ち向かうすべはあるま\nいからな。\n \nなれど我は傷つき、地上に長くとどま\nる力すらない。\n \n冒険を続け、三魔王の再会を阻め。海\nを渡り、クラストでディアブロやバー\nルと戦うのだ。\n \n急げ、人間よ...時間は残り少ない！\n	42\nI thank you, mortal, for my freedom. \nBut I did expect you earlier.\n \nI am the Archangel Tyrael. I came here \nto prevent Diablo from freeing his \nbrother, Baal. But I have failed. Now, \nTerror and Destruction roam free \nthroughout your world.\n \nEven now, they head towards the \nEastern capital of Kurast - to the very \nheart of the Zakarum Temple. There \nthey hope to find their eldest brother, \nMephisto, the Lord of Hatred who was \nimprisoned there ages ago.\n \nIf the three Prime Evils unite, they will \nbe invincible. Though it is unclear as to \nwhat their aims are, it is certain that \nthey must be stopped at all costs.\n \nI am broken and the energies that tie \nme to this world are diminishing \nrapidly.\n \nYou must take up this quest and \nprevent the Three Brothers from \nreuniting. You must cross the sea and \nsearch for Diablo and Baal in Kurast.\n \nNow hurry, mortal... Time is running \nout for all of us!\n
Desert2GuardGossip1	50\nおいおい、今街を出るのは感心しねえ\nぞ！\n	50\nHey, hero! You're asking for trouble, if \nyou leave town now.\n
A2Q1InitAtma	42\n引き受けてくれとは言えないけれど、\n聞いて欲しい話があるの。\n \n街の地下の下水道に、人喰いの怪物が\n巣くっているの。これまで、何人も殺\nされたわ。私の息子と夫もやられた。\n\n \nこの怪物を滅ぼしてくれたら、お礼し\nます。でも気をつけて、もう誰にも死\nんでほしくないの。\n \n下水道の入口は、この道の突き当たり\nのトラップ・ドアよ。\n	50\nI don't expect this of you, but if you \nwant to help me, I would be grateful.\n \nIn the sewers below our city, there lurks \na horrid creature that hungers for \nhuman flesh. The creature has killed \nmany, including my son and my \nhusband.\n \nIf you destroy it, I will reward you. \nPlease be careful though, that beast \nhas taken enough from us already.\n \nThe sewer entrance is through the trap \ndoor just up the street.\n
A2Q1AfterInitGreiz	46\n下水の魔物にやられた人間なら、何度\nも見たぜ。たいてい腕か脚か頭が切り\n取られてて、必ず皮を剥いであったな。\n \n \n最初、奴は夜中に街を荒らした。アト\nマの家族がやられたのはそん時さ。そ\nれで俺達が地下に追い込んだ。\n \n今は地上にいりゃ安全なんだが、時々\n英雄気取りのバカがのこのこ降りてっ\nて、流されてくることになるわけだ。\n	52\nI've personally found some of that \ndevil's victims washed up out of the \nsewer. Often, they are missing limbs or \na head, and their bodies have always \nbeen skinned.\n \nAt first the creature raided the town at \nnight... That's how Atma lost her \nfamily. Now we've got him barricaded \nin the sewers.\n \nYou're safe up here on the surface, but \nevery now and again some fool wants \nto be a hero and heads down to the \nwaste tunnels with a pig-sticker.\n
