String Index	Text
NatalyaGossip4	65\n私の教団は、長い間オーマスを見張っ\nているわ。今は善の側についているよ\nうだけど、彼の魂にどんな影が潜んで\nいるかわからないもの。\n
CainAct3IntroGossip1	40\n栄光の街クラストからは、長らく遠ざ\nかっていたのだが...正直これほどの荒\n廃とは思わなかったな。\n \nすべてメフィストの仕業に違いあるま\nい。頼むぞ友よ、ディアブロとバール\nを何としても阻まねば。\n
CainAct3Gossip1	59\n無惨に荒れた故郷を見て、メシフもさ\nぞ辛いだろうに。君のために街にとど\nまるとは、大したものだ。\n
CainAct3Gossip2	79\nアシェアラはずいぶん気の強い女性だ\nな。彼女のそばでは気を抜くな。\n
CainAct3Gossip3	49\nドログナンから、フラトリの噂は聞い\nている。鍛冶と魔法の両方に長け、神\n秘の力を帯びた武器や防具を作るとか。\n \n \n彼の技は大きな助けになるだろう。\n
CainAct3Gossip4	39\nあの独特の風体からすると、オーマス\nはいにしえのタアン魔道師族の者だろ\nう。誰も彼が魔道師とは気づいていな\nいようだが。\n \nタアンはかつてビジェレイにも匹敵す\nる力を誇ったが、実態は深い謎に包ま\nれている。彼は何を隠しておるのかな。\n \n
CainAct3Gossip5	44\nナターリャに会ったか？　彼女はどう\nやら、クラル＝ハルツェクに属してお\nるようだ。ホラドリムに並ぶほどの歴\n史をもった、秘密教団だよ。\n \nしかし、穏やかではないな。この教団\nは、信頼に背いた魔道師を必ず追い詰\nめ討ち取るとの誓いを立てておる。\n \nなぜここにいるのか...\n
CainAct3Gossip6	69\nオーマスは狂気を装っているだけのよ\nうだ。言葉に惑わされず、行動を見よ。\n \n
HratliActIntroGossip1	28\nクラストへようこそ、旅のお人。気は\n確かだろうね？　最近、自分からここ\nにくる奴は少ないが、正気の奴はもっ\nと少ないからな。\n \n俺はフラトリ、鍛冶の技を操る魔道師\nさ。新しいお客は歓迎するよ。最近、\n客がめっきり減ったものでね。\n \nいや見ての通り、メフィストのお陰で\n街の人口そのものが減った。堀割は血\nで染まり、地上は魔獣だらけという有\n様だ。\n \nクラストのほとんどは、不気味な密林\nに呑まれてしまった。安全なのは、魔\n法の防壁で守られたこの港の近辺だけ\nだが、ここもいつ緑の地獄に覆われる\nことやら。\n \nまた始末の悪いことに、ザカラム教徒\nどもがメフィストの手下と結託してい\nる。連中は密林に覆われたクラストの\n奥地、寺院都市トラビンカルを根城に\nしているようだ。\n \nまあ、確かに奴らは信心深いが、「光\n輝の戦士」も今では魔王の操り人形だ\nね。\n
HratliActIntroSorGossip1	24\nクラストへようこそ、若いソーサレス\nさん。気は確かだろうね？　最近、自\n分からここにくる者は少ないが、正気\nの者はもっと少ないからな。\n \n俺はフラトリ、鍛冶の技を操る魔道師\nさ。新しいお客は歓迎するよ。最近、\n客がめっきり減ったものでね。\n \nいや見ての通り、メフィストのお陰で\n街の人口そのものが減った。堀割は血\nで染まり、地上は魔獣だらけという有\n様だ。\n \nクラストのほとんどは、不気味な密林\nに呑まれてしまった。安全なのは、魔\n法の防壁で守られたこの港の近辺だけ\nだが、ここもいつ緑の地獄に覆われる\nことやら。\n \nまた始末の悪いことに、ザカラム教徒\nどもがメフィストの手下と結託してい\nる。連中は密林に覆われたクラストの\n奥地、寺院都市トラビンカルを根城に\nしているようだ。\n \nまあ、確かに奴らは信心深いが、「光\n輝の戦士」も今では魔王の操り人形だ\nね。\n
HratliGossip1	44\nこんな所に来るとは、いい度胸だな。\n昔なら、大きな魔道師族に属していな\nい魔道師は、異端者として狩られたも\nのだが。まあ今では、魔道師族にそれ\nほどの権威はないがね。\n
HratliGossip2	50\n寺院都市の中には、大昔ホラドリムが\n建てた塔がある。これは一種の牢獄な\nんだが...まあ、いずれ嫌でも知ること\nになる。\n
HratliGossip3	57\n何だ、またザカラムの狂信者か？　お\n前らの売る物など何もいらんと言った\nだろう！\n
HratliGossip4	71\n俺の売り値は法外だと言われるが、俺\nの腕が法外だから仕方ない。\n
HratliGossip5	70\nザカラム信者はゾンビーみたいにしつ\nこいが、ゾンビーほどのかわいげもな\nいね。\n
HratliGossip6	66\nアシェアラは「鉄狼団」という魔道師\nの傭兵部隊を率いている。金を払えば\n何人かは雇えるが、大部分は港の警護\nで忙しいよ。\n
HratliGossip7	71\nアルコーはポーション屋だ。研究道楽\nで人生を浪費してきたような男さ。\n
HratliGossip8	66\nオーマスは謎だらけの奴だな。強い魔\n力を感じるが、魔法の話は一度もしな\nい。\n
HratliGossip9	44\nメシフは知っているだろうが、あの男\nがここの出身だという事も知っている\nか？\n \nクラストの惨状を見て、あの男も我々\nと同様、おかしくなる寸前だろうよ。\nみな血なまぐさい皮肉で、なんとか絶\n望を防いでるのさ。\n
HratliGossip10	61\nあんたの連れのケインからも強い力を\n感じるが、魔法の気配はないな。ずい\nぶん不思議な男だ。\n
HratliGossip11	44\nナターリャは口の堅い女だな。何週間\nもここにいるのに、何も明かさない。\n何度か俺の武器を買いに来たから、戦\n士か何かだろうとは思うが。\n
MeshifAct3IntroGossip1	40\nさあ、約束通り連れてきたぞ。\n \nしかしこんな事なら、私は二度と帰り\nたくなかった。この醜い密林が、美し\nいクラストのなれの果てだとは。\n \n敵が何者であれ、君が滅ぼしてくる事\nを祈っているよ。私の故郷の痕跡が、\n少しでも残っているうちにね。\n
MeshifAct3IntroBarGossip1	39\nバーバリアンの君なら、北方で厳しい\n景色もずいぶん見ただろうが...\n \nしかしこんな事なら、私は二度と帰り\nたくなかった。この醜い密林が、美し\nいクラストのなれの果てだとは。\n \n敵が何者であれ、君が滅ぼしてくる事\nを祈っているよ。私の故郷の痕跡が、\n少しでも残っているうちにね。\n \nここで止めない限り、邪悪は君の故郷\nをも覆い、いずれ全世界が三魔王に呑\nまれてしまうだろう。\n
MeshifAct3Gossip1	60\n赤の他人の命と土地を守ってくれると\nは、素晴らしい勇気と義侠心だ。この\n災いが収まったら、街の皆でお礼をし\nたいものだね。\n
MeshifAct3Gossip2	70\nクラストのことなら任せておけ、など\nと言うのではなかったな。何もかも変\nわってしまったよ。\n
MeshifAct3Gossip3	99\nクラストに残った「街」は、この港だ\nけか。\n
MeshifAct3Gossip4	84\n密林に分け入る気なら、アシェアラの\n鉄狼団から人手を雇った方がいいんじ\nゃないか？\n
MeshifAct3Gossip5	73\nケインは、危険の大きさをよく知って\nいるだろうに。それでも同行するんだ\nから、よほど君を信頼しているんだろ\nう。\n
MeshifAct3Gossip6	78\nここで常識があるのは、フラトリぐら\nいだよ。いや、まだ逃げないところを\n見ると、それも怪しいが。\n
MeshifAct3Gossip7	78\nアルコーに会いに行ったら、研究の邪\n魔だと言われた。客が嫌いなんだな。\n
MeshifAct3Gossip8	63\nオーマスから情報を聞き出そうとする\nのは、岩から水を絞り出すようなもの\nだ。あの男の謎かけは、魔物のように\n厄介だよ。\n
MeshifAct3Gossip9	72\nあのナターリャという女性は、何かが\n起こるのを待っているようだね。変な\n人だ。\n
MeshifAct3Gossip10	64\n子供の頃のクラストは、風もかぐわし\nい楽園だった。今では汚物の悪臭しか\nしない。\n
AshearaIntroGossip1	48\nよう。こんな所に来るなんて、肝の据\nわった冒険者だね。\n \nあたしはアシェアラだ。鉄狼団ってい\nう、魔道師部隊を束ねてる。何か月も\n前から密林の怪物を狩ってるんだけど、\nいくら殺してもキリがないんだ。もう\nこの街は、すっかり魔物の手に落ちた\nも同然だね。\n \n噂だとあんた、この街を救いに来たそ\nうだね。だったら、うちの部下を雇わ\nせてやるよ。\n \nでも気をつけな。連中を怒らせたら、\n森のバケモノより手に負えないから。\n
AshearaIntroAmaGossip1	46\nよう。あんたアマゾンだろ。噂は聞い\nてるよ。恐ろしく腕の立つ放浪の戦士\nだって。\n \nあたしはアシェアラだ。鉄狼団ってい\nう、魔道師部隊を束ねてる。何か月も\n前から密林の怪物を狩ってるんだけど、\nいくら殺してもキリがないんだ。もう\nこの街は、すっかり魔物の手に落ちた\nも同然だね。\n \n噂だとあんた、この街を救いに来たそ\nうだね。だったら、うちの部下を雇わ\nせてやるよ。\n \nでも気をつけな。連中を怒らせたら、\n森のバケモノより手に負えないから。\n
AshearaGossip1	62\nあんたらの技は変わってるね。魔術だ\nけでも武術だけでもない、両方をうま\nく組み合わせて使うわけだろ。鉄狼団\nの連中にも習わせてやりたいな。\n
AshearaGossip2	160\n人手があるのに、１人で戦う必要ない\nだろ？\n
AshearaGossip3	103\nいまどき、目的もなくクラストに来る\n奴はいない。あんたの目当ては名誉と\nカネだろ。\n
AshearaGossip4	133\nここじゃ、あたしら鉄狼団はよく稼い\nでる。\n
AshearaGossip5	105\n密林でうかうかしてると、すぐ敵に囲\nまれるよ。せいぜい気をつけるこった。\n \n
AshearaGossip6	84\nフラトリはちょっと、ゼニ勘定が得意\nすぎるんだね。ま、腕はいいけど。\n
AshearaGossip7	72\nフラトリは冗談が好きらしい。こない\nだもあたしに、「女らしいのは顔の傷\nだけだ」なんて言ってた。\n
AshearaGossip8	94\nメシフはここの出身だそうだけど、よ\nく帰ってくる気になったね。後悔した\nだろう。\n
AshearaGossip9	74\n鉄狼団に入らないかってナターリャを\n誘ったら、魔術の危険性とかについて\n散々説教されたよ。何様のつもりだっ\nてんだ。\n
AlkorIntroGossip1	56\n邪魔するなと何度言ったらわかるんだ、\nこの馬鹿者...\n \nああ、あんた新顔か。\n \n私はアルコー、錬金術師だ。ポーショ\nンや軟膏を扱っとる。必要なら売って\nやってもいい。\n \nだが気安く立ち寄るんじゃないぞ。研\n究を邪魔されるのは好かんからな。\n
AlkorIntroNecGossip1	43\n邪魔するなと何度言ったらわかるんだ、\nこの馬鹿者...\n \nああ、あんたネクロマンサーか。死人\nを起き上がらせ、霊魂を従えるほどの\n強い薬を使うそうだな。今度その調合\nについて、話を聞かせてくれんかね。\n\n \n私はアルコー、錬金術師だ。ポーショ\nンや軟膏を扱っとる。必要なら売って\nやってもいい。\n \nま、いつでも寄ってくれよ。\n
