Index	Name	Name
A2Q6SuccessfulCain	39\nThe Archangel Tyrael was the one who \ngave the Soulstones to the Horadrim \ntwo hundred and sixty years ago.\n \nIt is highly unusual for the forces of \nHeaven to so directly interfere with \nman's destiny, but Tyrael was said to \nact of his own volition. We have never \nbeen able to discern why.\n \nPerhaps, he goes against the consensus \nof Heaven because he doubts our \nability to defend ourselves, or perhaps, \nhe sees more threat than his peers.\n \nWhere the actions of Hell often seem \nstraightforwardly bent on destruction, \nthe motives of Heaven are \nunfathomable.\n \nNow make haste... Both Diablo and Baal \nmust be stopped before they join with \ntheir brother, Mephisto. If the three \nPrime Evils unite once again, the world \nas we know it will be no more.\n	34\nティラエルとは、260年前、ホラドリ\nムにソウルストーンを授けた大天使だ。\n \n \n天界の者がこうまで深く地上の事件に\n介入するのは極めて異例だが、これは\nティラエルの独断だったのではないか\nと言われておる。\n \n彼ひとりが、我ら人類の能力に不安を\n抱いたか、それとも魔王の脅威を重く\n見たかして、天界の総意に背いたので\nあろうとな。\n \n地獄の活動目的はおおむね破壊に集約\nされるが、天界の意図は計り知れぬ事\nが多いものだ。\n \nさあ、急ごう。メフィストが解き放た\nれる前に、ディアブロとバールを止め\nねば。万が一にも三魔王がそろえば、\nこの世界はもはや絶望だぞ。\n
NatalyaIntroGossip1	48\nGreetings, hero. I've heard of your \nexploits and... I'm quite impressed. \nVery few mortals are capable of \ndealing with the Three and their \nminions as you have.\n \nMy name is Natalya. I am a hunter of \nEvil, part of an ancient Order sworn to \nhunt down corrupted sorcerers.\n \nIf I could, I would gladly join your quest \nto stop the Three. But I must wait here \nfor further news. I can't predict what \nwill happen, but the danger is greater \nthan we can know.\n \nUntil I receive my orders, I'll assist you \nwith the information I have.\n	40\nこんにちは、勇者殿。武勲の噂は聞い\nているわ。三魔王を相手にしてこれほ\nどの活躍をするとは、大変なものね。\n\n \n私はナターリャ、邪悪を追う狩人。堕\n落した魔道師を滅ぼすことを誓った、\n古い教団の一員よ。\n \nできたら、あなたと一緒に魔王に立ち\n向かいたいけれど、知らせを待たなく\nてはいけないの。詳しくはわからない\nけれど、事態は予想以上に切迫してい\nるようね。\n \n上からの命令が来るまで、情報を提供\nしてもいいわよ。\n
NatalyaGossip1	74\nAsheara...? Oh, she's is a tough-talking \nmage, but I'd wager she's never faced \ntrue Evil.\n \nPampering drunken mercenaries is one \nthing, but standing face to face with a \nhell-spawned demon is another.\n	74\nアシェアラ？　あの荒っぽい女魔道師\nね。でも、本物の魔神と戦った事はな\nさそうね。\n \nいくら酔いどれの傭兵魔道師を手なず\nけても、地獄の魔獣に立ち向かえると\nは限らないわ。\n
NatalyaGossip2	69\nI've heard the name of Deckard Cain \nmany times. He's the last of the \nHoradrim, and thus, I must honor him. \nYou must be powerful, indeed, if one \nsuch as he accompanies you.\n	66\nデッカード・ケインの名はよく聞いて、\n尊敬しているわ。ホラドリムの生き残\nりだそうね。それほどの人物に選ばれ\nたなら、あなたもさぞ強いんでしょう\nね。\n
NatalyaGossip3	100\nHratli is a master craftsman. My Order \ncould make use of one with his unique \nskills.\n	100\nフラトリは鍛冶の達人よ。彼の腕前は、\n私の教団にも役立ちそうね。\n
NatalyaGossip4	67\nMy Order has been keeping watch over \nOrmus for many years, now. He seems \nto champion the cause of good, but \nwho knows what shadow lurks within \nhis soul?\n	65\n私の教団は、長い間オーマスを見張っ\nているわ。今は善の側についているよ\nうだけど、彼の魂にどんな影が潜んで\nいるかわからないもの。\n
CainAct3IntroGossip1	45\nI've not set foot in glorious Kurast for \nmany years. But I never would have \nimagined it could be so corrupted.\n \nCertainly, this must be Mephisto's work! \nYou'd best get going, my friend. Diablo \nand Baal are still out there and you \nmust find them.\n	40\n栄光の街クラストからは、長らく遠ざ\nかっていたのだが...正直これほどの荒\n廃とは思わなかったな。\n \nすべてメフィストの仕業に違いあるま\nい。頼むぞ友よ、ディアブロとバール\nを何としても阻まねば。\n
CainAct3Gossip1	62\nSeeing his homeland in such a state \nmust be horrifying to Meshif. I'm \nsurprised he's willing to remain here in \norder to help you.\n	59\n無惨に荒れた故郷を見て、メシフもさ\nぞ辛いだろうに。君のために街にとど\nまるとは、大したものだ。\n
CainAct3Gossip2	82\nAsheara seems like a very tough \nwoman. I'd be careful around her if I \nwere you.\n	79\nアシェアラはずいぶん気の強い女性だ\nな。彼女のそばでは気を抜くな。\n
CainAct3Gossip3	53\nDrognan told me of Hratli when we were \nin Lut Gholein. He said that he weaves \nmagic into his forge and produces \nmystical weapons and armor.\n \nHis skills could be quite useful to you. \n	49\nドログナンから、フラトリの噂は聞い\nている。鍛冶と魔法の両方に長け、神\n秘の力を帯びた武器や防具を作るとか。\n \n \n彼の技は大きな助けになるだろう。\n
CainAct3Gossip4	44\nJudging from his dress and strange \nmarkings, I would guess that Ormus is \nfrom the ancient Taan mage-clan. Yet \nnone of the others here seem to know \nthat he is a sorcerer.\n \nThe Taan were once as powerful as the \nVizjerei clan, but their studies were \neven more secretive. I wonder what \nhe's hiding.\n	39\nあの独特の風体からすると、オーマス\nはいにしえのタアン魔道師族の者だろ\nう。誰も彼が魔道師とは気づいていな\nいようだが。\n \nタアンはかつてビジェレイにも匹敵す\nる力を誇ったが、実態は深い謎に包ま\nれている。彼は何を隠しておるのかな。\n \n
CainAct3Gossip5	49\nHave you met, Natalya? She appears to \nbe a member of the Khral-Harzhek, a \nsecret order that has been around for \ncenturies... almost as long as the \nHoradrim, itself.\n \nHer presence here makes me uneasy, \nfor they are traditionally sworn to hunt \ndown Magi who have betrayed the trust \nof their order.\n \nI wonder why she is here.\n	44\nナターリャに会ったか？　彼女はどう\nやら、クラル＝ハルツェクに属してお\nるようだ。ホラドリムに並ぶほどの歴\n史をもった、秘密教団だよ。\n \nしかし、穏やかではないな。この教団\nは、信頼に背いた魔道師を必ず追い詰\nめ討ち取るとの誓いを立てておる。\n \nなぜここにいるのか...\n
CainAct3Gossip6	73\nOrmus would like you to think him mad. \nBetter to watch his actions than listen \nto his words.\n	69\nオーマスは狂気を装っているだけのよ\nうだ。言葉に惑わされず、行動を見よ。\n \n
HratliActIntroGossip1	33\nWelcome to Kurast, traveler. Few come \nwillingly to this ancient city anymore. I \nhope you brought your wits with you, \nfor sanity is in short supply here.\n \nMy name is Hratli. I am a sorcerer \nskilled in metal work. It'd be a pleasure \nto help you... I don't have many \ncustomers these days.\n \nAs you can see, the populace has been \nbrutally decimated by the forces of \nMephisto. The canals run red with \nblood and demons roam the land.\n \nThe wretched jungle-hell has already \nreclaimed much of Kurast. The only \nsafety you'll find is here at the \ndockside, where a magical warding \nholds the jungle evils at bay... but I \ndon't know how long it will last.\n \nTo make matters worse, the Children of \nZakarum are in league with the forces \nof Mephisto. The Zakarum have \nconcentrated their power in the Temple \nCity of Travincal, located within Kurast \ndeep in the jungle wilderness.\n \nIt's true... Their zeal is unmatched. But I \nsay the so-called 'Warriors of Light' are \nnothing more than the twisted puppets \nof a hidden hand.\n	28\nクラストへようこそ、旅のお人。気は\n確かだろうね？　最近、自分からここ\nにくる奴は少ないが、正気の奴はもっ\nと少ないからな。\n \n俺はフラトリ、鍛冶の技を操る魔道師\nさ。新しいお客は歓迎するよ。最近、\n客がめっきり減ったものでね。\n \nいや見ての通り、メフィストのお陰で\n街の人口そのものが減った。堀割は血\nで染まり、地上は魔獣だらけという有\n様だ。\n \nクラストのほとんどは、不気味な密林\nに呑まれてしまった。安全なのは、魔\n法の防壁で守られたこの港の近辺だけ\nだが、ここもいつ緑の地獄に覆われる\nことやら。\n \nまた始末の悪いことに、ザカラム教徒\nどもがメフィストの手下と結託してい\nる。連中は密林に覆われたクラストの\n奥地、寺院都市トラビンカルを根城に\nしているようだ。\n \nまあ、確かに奴らは信心深いが、「光\n輝の戦士」も今では魔王の操り人形だ\nね。\n
HratliActIntroSorGossip1	33\nWelcome to Kurast, young Sorceress. \nFew come willingly to this ancient city \nanymore. I hope you brought your wits \nwith you, for sanity is in short supply \nhere.\n \nMy name is Hratli. I am a sorcerer \nskilled in metal work. It'd be a pleasure \nto help you... I don't have many \ncustomers these days.\n \nThough my own magic is only useful for \nmaking enchanted weapons, I'll bet \nyours will put an end to this terrible \nevil once and for all. May the spirits of \nSkatsim watch over and protect you.\n \nAs you can see, the populace has been \nbrutally decimated by the forces of \nMephisto. The canals run red with \nblood and demons roam the land.\n \nThe wretched jungle-hell has already \nreclaimed much of Kurast. The only \nsafety you'll find is here at the \ndockside, where a magical warding \nholds the jungle evils at bay... but I \ndon't know how long it will last.\n \nTo make matters worse, the Children of \nZakarum are in league with the forces \nof Mephisto. The Zakarum have \nconcentrated their power in the Temple \nCity of Travincal, located within Kurast \ndeep in the jungle wilderness.\n \nIt's true... Their zeal is unmatched. But I \nsay the so-called 'Warriors of Light' are \nnothing more than the twisted puppets \nof a hidden hand.\n	24\nクラストへようこそ、若いソーサレス\nさん。気は確かだろうね？　最近、自\n分からここにくる者は少ないが、正気\nの者はもっと少ないからな。\n \n俺はフラトリ、鍛冶の技を操る魔道師\nさ。新しいお客は歓迎するよ。最近、\n客がめっきり減ったものでね。\n \nいや見ての通り、メフィストのお陰で\n街の人口そのものが減った。堀割は血\nで染まり、地上は魔獣だらけという有\n様だ。\n \nクラストのほとんどは、不気味な密林\nに呑まれてしまった。安全なのは、魔\n法の防壁で守られたこの港の近辺だけ\nだが、ここもいつ緑の地獄に覆われる\nことやら。\n \nまた始末の悪いことに、ザカラム教徒\nどもがメフィストの手下と結託してい\nる。連中は密林に覆われたクラストの\n奥地、寺院都市トラビンカルを根城に\nしているようだ。\n \nまあ、確かに奴らは信心深いが、「光\n輝の戦士」も今では魔王の操り人形だ\nね。\n
HratliGossip1	48\nYou're very brave to have come here. In \nthe old days, mages who didn't belong \nto one of the great Mage Clans were \nhunted down as renegades. But now, \nthe Mage Clans have little authority.\n	44\nこんな所に来るとは、いい度胸だな。\n昔なら、大きな魔道師族に属していな\nい魔道師は、異端者として狩られたも\nのだが。まあ今では、魔道師族にそれ\nほどの権威はないがね。\n
