Index	Name
DescBladesMax	 blades per Volley
DescBladesOnAPlane	Extra Blade per Level
DescBladeBabble	Delay between Blade Volleys: 1 second\nBlade Bounces Once: 1/4 Weapon Damage\n1/2 Weapon Damage
DescRathmasStun	Enchanted Minion causes Stun Length: 
DescRathStun	Stun Length +0.2 Seconds per Level
SkillnameAncSr	Ancient Strike
SkillsdAncSr	\white;targets a summoned minion, causing it to blast nearby enemies
DescLCHeeeeelp	\orange;Level Challenge Reward Skill
DescLevel30	\orange;Reach character level 30
DescLCLocked	\orange;Complete Level Challenge 2
SkillnameShadowWarp	Bend the Shadows
SkillsdShadowWarp	\white;teleport to the location of target minion, gathering your army
SkillnameVoidChannel	Unearthly Power
SkillsdVoidChannel	\white;temporarily enhances energy factor of self or target ally
SkillnameSSerp	Serpent Strike
SkillsdSSerp	\red;requires dual claws\white;\ndouble swing attack that deals extra damage and poisons the target
DescTargetSpeed	Target Velocity: 
DescTDisZERO	Defense: -100 percent
InitiateAcolyte	Initiate/Acolyte
InitAco	Init/Acol
SkillnameInitAco	Initiate / Acolyte
SkillsdInitAco	\white;summon a paladin in training to battle for the light or the shadow
DescThisIsFriendly	\blue;receives bonuses if you have points into any holy or unholy skill
SkillanIAc	Init. / Aco.
DescRndEx	Energy Factor: 50\n\nUses your Selected Abilities\nUses Random Items
DescHolinessBonus	Holiness: Strength Bonus Tripled
DescUnholinessBonus	Unholiness: Energy Bonus Tripled
DescIHate110	\red;bonuses will be applied. This bug has been fixed in 1.11.\nto a level 1 skill of the opposite alignment, neither of the\nCaution: in Diablo II 1.10, if you are using an item with +X
DescCovExclusivity	\tan;(not counting skill bonuses from items)\nthis skill is mutually exclusive with all neutral skills
DescToSkillsPotLvl	 to All Maximum Skill Levels
DescEnrFB	Energy Factor: 
SkillnameCovenPwnzYoo	Scourge
SkillsdCovenPwnzYoo	\white;summon a zealous army of followers to slay all who stand in your way
ForceofNature	Force of Nature
ForceNat	Force
SkillnameForceofNature	Faerie Fire
SkillsdForceofNature	\white;protects you and leaves a trail of dazzling lights that damage enemies
SkillanFoNa	Faerie Fire
DescLCCombo	\red;See the documentation or website for more details\n\orange;Reach character level 30\nComplete Level Challenge 2
DescFoNSyn	+1 Extra Druid every 4 Levels
DescASTRtimerSyn	reduces Skill Timer (Diminishing Returns)
DescLvlPenaltyIs	(You are already Missing Out on 
DescLowerThanWO	 Skill Levels)
DescSkillCapStopsAt	All Maximum Natural Skill Levels stop increasing after Character Level 
DescCovenSyn	Penalty to Maximum Natural Skill Levels -1 every 2 Levels
DescExtraBlank	Allows you to Ignore Holy/Unholy Skill Restrictions\n
DesctoLife	 to Life
DesctoMana	 to Mana
DescNothingToSee	\dgrey;(This skill has no regular effect, only a self-synergy)
SkillnameWaspSting	War Spirit
SkillsdWaspSting	\white;increases run speed and shoots spike novas when near enemies
DescArenas	depending on Monsters within Range: 1-
DescDamageAddsUpTo	May Hit up to 
DescRingRad	Radius of Force Ring: 
DescTriggerRad	1/4 Weapon Damage\nTrigger Radius: 3.3 yards
DescWtfIsThis	\red;May the Light of Dien-Ap-Sten shine upon you!
DescTrailHits	Spark Trail Hits 5 times per second
DescSparkDur	Spark Trail Duration: 
ScPet	Scourge
DescScourgesNr	Scourges: 
DescACtotal	Total Character Defense: 
DescAAC	Defense per Level
xg0	\red;Elixir of Damnation
PotOfExpRevolutionsDesc	Invulnerability\n+1000% Experience for 20 seconds\n\orange;"Unholy power!"
DescBlack1	Trial of Fear completed!
DescBlack2	Trial of Greed completed!
DescBlack3	Trial of Knowledge completed!
DescBlack4	Trial of Blood completed!
DescBlack5	Trial of Contrition completed!
DescBlack6	Trial of Ash completed!
DescBlack7	You Slew Kabraxis' Avatar!
2x5	\dgreen;Alpha Brain
2x6	\dgreen;Beta Brain
2x7	\dgreen;Gamma Brain
2x8	\dgreen;Delta Brain
2x9	\dgreen;Epsilon Brain
KabraxisHimself	\gold;Kabraxis
mon_xis	Scared yet?
SkillanVoS	ZOMG DMG!1!
ModitemNeedsLCed	Can Be Upgraded with Level Challenge 2
DescMinRCMag	Enchanted Minion Deals +2500-5000 Magic Damage per Level
DescATTS	Attack Speed: 
DescShards	 shards
DescShardsSyn	Shards per Level
DescAttrSyn	Increased Bonus to all Attributes
SkillnameTowerCrane	Crane Stance
SkillsdTowerCrane	\white;what?
SkillnameAAAGH	Plague
SkillsdAAAGH	\white;passive - adds deadly poison damage to weapon attacks of self and minions
Treewarden	Treewarden
SkillnameAngryOak	Summon Treewarden
SkillsdAngryOak	\white;summons a mighty hostile treant creature for you to charm
SkillanAngOak	Treewarden
TreeLife	Hug!
TreeStats	\white;Not affected by minion enhancing items\grey;\nUses Level 1 Rolling Thunder\nCrushing Blow: 50 percent\nAll Resistances: 75 percent\n\white;(Based on Area Level)\grey;\nLife: 1500% of Average Monster Life\nDamage: 1000% of Average Monster Damage
DescFiendATS	+3% Attack and Run Speed to Acid Trance Aura per Level
DescFireResPena	Enemy Resistances: 
DescImmunPena	 percent Resistance
DescRedImmunTo	Reduces Elemental Immunes to 
DescPewPewPewPewPew	Delay between Blasts: 0.2 seconds\nMissile Range: 10 yards
DescRetrib	Radius: 18.6 yards
SkillnameSplotch	Bloodspeaker's Mark
SkillsdSplotch	\red;requires a spear\white;\nmelee attack that summons one or more allied blood knights
SkillnamePwn	Bloodsp.Mark
DescBloodSumm	Bloodknights Summoned: 
DescBloodBabble	Not affected by minion enhancing items\nLife: 500 hit points\nMagic Damage: 2 percent of Target Life
DescBSMSyn	+1 Extra Bloodknight per 3 Levels
SkillnameWychwind	Wychwind
SkillsdWychwind	\red;requires a throwing knife\white;\nthrown knife that creates a field of rifts, but leaves you weaker to damage
DescWychbabble	Rift Effect Duration: 2 seconds\nRift Effect hits 10 times\nRift Effect does 3/2 Weapon Damage
DescVulDurRed	Vulnerability Duration Reduced by 0.2 seconds per Level
DescWychSelfEffect	Vulnerability: Damage Taken Increased by 
DescPFSynHowl	Attacker Flees: 
DescThatSynergy	Chance to make Attacker Flee while Casting
mon_charmmeplz	Charm Me Plz
SkillnameHm	V.o. Judgement
DescReflectNoKillsC	\n\dgreen;do not trigger on-death effects\nenemies killed by reflected damage
DescHitHitHitHit	Hits 25 times per second
The Boulder	The Boulder
ThisIsASecretMessage	Eye of the Storm
Demonstone Blood	Demonstone Blood
Zakarum Stoning Rock	Zakarum Stoning Rock
Farsight Globe	Farsight Globe
Ashaera's Cateye	Ashaera's Cateye
Cornerstone of the Roflworld	Cornerstone of the World
The Loadstone	The Loadstone
Heavenstone	Heavenstone
Dragon's Egg	Dragon's Egg
LocustHive	Locust Hive
Cindercone	Cindercone
LoveBarrel	Bucket of Love
KingsportsSignals	Kingsport's Signals
TestTube	Test Tube
LarzuksBandolier	Larzuk's Bandolier
PlagueGland	Plague Gland
WhyDoIAlwaysListenToIdiots	Hammerspace
DreamcatcherX	The Dreamcatcher
RipstarX	Ripstar
RingOfDiscoX	Ring of Disengagement
BecauseImADoormatX	Hangman
ThatsWhyX	Felblood
WitchmoonX	Witchmoon
GrmblX	Angel Heart
AthuluasOracleX	Athulua's Oracle
XorinesRingX	Xorine's Ring
RingOfTruthX	Ring of Truth
EmpyreanBandX	Empyrean Band
EarthRouserX	Earth Rouser
DescPDtoSCOWPN	Poison Damage to Scourge Minion Weapons
HiddenBoss	\gold;Bartuc
HiddenMinion	Blood Golem
mon_hiddenboss	Summoner Only Vulnerable after Using Wychwind Spell
mon_hiddenminion	Only Vulnerable after Attacking
adi	By Richard Knaak\nLegacy of Blood
LegOfBlood	Legacy of Blood
BarShaman	Bear Shaman
Moon	Moon
Star	Star
Leviath	Leviathan
ZakQ	Zakarum
Peace	Peace
Gut	Gut
Spell	Spell
Mana	Mana
TerrQ	Terror
Flame	Flame
DrQ	Dragon
slammer	Slammer
breaker	Breaker
halo	Halo
voiceX	Voice
prophetX	Prophet
spines	Spines
boxX	Box
barrelX	Barrel
charmX	Charm
stoneX	Stone
gemX	Gem
SkillanSDrk	S. Darklings
SkillanSRam	S. Rampagor
SkillanSOvr	S. Overlord
Witchdance	Witchdance
SkillanFleshFlesh	ZERG RUSH KEKE
DescReflectLeft	\n\dgreen;prevent you from clicking on objects\nputting this ability on left click may
qus	Cube Reagent (Grade 1/4)\n\orange;Regular Arcane Crystal
qut	Cube Reagent (Grade 2/4)\n\orange;Glowing Arcane Crystal
qux	Cube Reagent (Grade 3/4)\n\orange;Brilliant Arcane Crystal
quy	Cube Reagent (Grade 4/4)\n\orange;Dazzling Arcane Crystal
zkq	Right-click to receive 2 attribute points\n\green;Book of Might
zkr	Right-click to receive 1 skill point\n\green;Book of Power
ModitemRLZOMG	Required Level
ModitemLHStupid	Lionheart Spell Blinds Attacker
ModitemAllSkillsBlack	to all Skills when Black Fury is Active
WeapBetaPierce	Always Pierces\n3/2 Weapon Damage
DescRegenSynDR	Increases Healing Rate (Diminishing Returns)
DescDurWDM	Duration: 5 seconds\n3/2 Weapon Damage
DescTimerLossLeg	Skill Timer Reduced by 0.2 seconds per Level
DescPhysResPena	Enemy Physical Resistance: 
DescRedImPhysTo	Physical Immunes Reduced to 
DescLowerResSelf	Physical Resistance Reduction per Level
DescPierceResSelf	Immunity Pierce per Level
SkillnameAwwww	Terminate
SkillsdAwww	\red;requires a spear or javelin\white;\nmelee attack that inflicts an amplify damage curse on the target
FireElementalZomg	Blood Elemental
SkillnameFireEl	Summon Blood Elementals
SkillsdFireEl	\red;requires a scepter\white;\nsummon multiple fire elementals with a fiery healing spell
DescCastsGOIF	2% Chance to cast level 2 Gift of Inner Fire
SkillanSFE	Huh?
DescPactCheck	Damage when Pact of Blood is Active
SkillnamePoizond	Curare
SkillsdPoizond	\white;passive - adds deadly poison to all your weapon attacks
DescRangeSelfSynergy	Target Seek Range +2 yards per Level
DescBlinkStunSS	Stun Length +0.64 seconds per Level
DesecPDtoWPNsynergy	Poison Damage to Weapon per Level
DescFDtoWPNsynergy	Fire Damage to Weapon per Level
SovietSpy	Betrayer
mon_backstab	Aura Lowers Resistances of Other Enemies
SkillnameSovietSpy	Betrayer
SkillsdSovietSpy	\red;requires a throwing knife\white;\nthrowing knife that summons a hostile spirit that weakens other enemies
BetrayerStats	\white;Not affected by minion enhancing items\grey;\nBetrayal Aura Reduces Physical Immunes to 90 percent Resistance\nBetrayal Aura Lowers Enemy Physical Resistance: -50 percent\n\white;(Based on Area Level)\grey;\nLife: 250% of Average Monster Life\nDamage: 25% of Average Monster Damage
DescBetaStun	Stun Length: 1 second\nAlways Pierces
DescSeekDamageCombo	1/2 Weapon Damage\nTarget Seek Range: 13.3 yards
DescRocksDmg	1/2 Weapon Damage\n20 rocks\n
SkillnameFalconPUNCH	Eagle Dive
SkillsdFalconPUNCH	\red;requires a throwing axe\white;\nthrow an axe at target point, lowering enemy resistances in an area
DescLowerAllResSelf	Elemental Resistance Reduction per Level
SkillnameSPGuide	Spirit Guide
SkillsdSPGuide	\white;passive - being near your ancient spirits increases your damage
DescPctWhenNear	 percent when near a Summoned Ancient Spirit
VoidArchon	Void Archon
SkillnameSVAr	Summon Void Archon
SkillsdSVAr	\white;summons a mighty void spirit with an aura that slows enemy attacks
SkillanSVAr	S. Void Archon
DescAuraSlowsAS	Warp Field Aura Reduces Enemy Attack Speed: 
DescWarpReduces	Warp Field Aura Lowers Enemy Physical Resistance: 
DescWarpBreaches	Warp Field Aura Reduces Physical Immunes to 
DescWarpAuraSynergy	Aura Penalty to Enemy Physical Resistance per Level
DescWarpBreachSynergy	Aura Enemy Immunity Pierce per Level
SkillnameWarpField	Warp Field
SkillsdWarpField	\white;passive - your void archon's aura lowers physical resist by an additional amount
DescBlankBlind	Hit Blinds Target +2\n
SkillnameBoomGotcha	Exploding Totem
SkillsdBoomGotcha	\white;corpse totem - explodes when destroyed, creating a blast wave
SkillanBoomGotcha	Tick Tock
DescGotchaMulti	??
DescBlankHits	Stun Length: 1 second\nHits 6 times\n
DescEnergyBonus	Energy Factor Bonus to Totem Damage: 
DescToTotemApp	 percent
SkillnameEmoKid	Black Fury
SkillsdEmoKid	\yellow;(cast again to turn off)\white;\narmor of darkness that turns you into a mighty unholy warrior!
DescSelfAvoidSyn	Increases Chance to Avoid Attacks (Diminishing Returns)
DescBlankBlackID	You can only use Unholy Melee and Neutral skills\n
SkillnameStartouch	Startouch
SkillsdStartouch	\white;fires a web of mana flares that lowers enemy resistances
SkillnameMercHug	Covenant
SkillsdMercHug	\white;increases life regeneration of the party, especially mercs
DescPctMErc	 Life per Second (Mercenary)
DescPctSelf	 Life per Second (Caster, Allies and Summoned Minions)
DescMErc	 (Mercenary)
DescCovenantSelf	 (Caster, Allies and Summoned Minions)
DescBlankCov	Damage: +250 percent (Mercenary)
DescHPRegenCov	Regenerates 
DescCRSelf	Radius: +0.6 yards per Level
EvilRatHalp	Kill Rat
SkillnameOhRats	Summon Kill Rats
SkillsdOhRats	\white;summons several hostile cannibal rats for you to charm
SkillanOhRats	S. Kill Rats
DescNrRats	 rats per Cast
DescRatStats	\white;Not affected by minion enhancing items\n(Based on Area Level - Terror and Destruction Difficulty)\grey;\nLife: 50% of Average Monster Life\nDamage: 25% of Average Monster Damage\n\white;(Hatred difficulty)\grey;\nLife: 15\nDamage: 2
DescBlankAcidCommandz	 
SkillnameBlackW	Widowmaker
SkillsdBlackW	\red;requires a crossbow\white;\ntargets a minion, unleashing a barrage of homing bolts around it
DescBlankHoly	\n\orange;(not counting skill bonuses from items)\nputting points into a holy skill disables all unholy skills\nHoly Skill
DescPunishzors	Punishers Fired: 
DescMoreSpikeThings	+1 Punisher per 10 Levels
SkillnameBearski	Bear Stance
SkillsdBearski	\blue;only allows the use of melee and summoning skills\n\white;stance - increases your character's defense by a percentage
DescGLAll	\n\orange;(Self-synergies add bonuses for hard points in the skill)\n\grey;Hard skill points: Skill Timer Reduced by 0.6 seconds per Level
SkillnameFork	Forked Lightning
SkillanFork	Muhahaha
SkillsdFork	\white;unleashes multiple snaking discharges of electrical power
SkillanSET	Tesla Was Here
SkillanFCT	Frostclaw T.
SkillanFHT	Fireheart T.
0k1	Location: Ancient Tunnels\n\white;Dungeon Uberquest (1/6)\n\dgrey;Hint: Creature of Flame
0k2	Location: The Pit Lv2\n\white;Dungeon Uberquest (2/6)\n\dgrey;Hint: Infernal Machine
0k3	Location: Swampy Pit Lv3\n\white;Dungeon Uberquest (3/6)\n\dgrey;Hint: Death Projector
0k4	Location: Forgotten Reliquary\n\white;Dungeon Uberquest (4/6)\n\dgrey;Hint: Azmodan
0k5	Location: Ruined Fane\n\white;Dungeon Uberquest (5/6)\n\dgrey;Hint: Rathma Square
0k6	Location: Undergr. Pass. Lv2\n\white;Dungeon Uberquest (6/6)\n\dgrey;Hint: Cathedral of Vanity
0k7	Location: The Hole Lv2\n\white;Summoning Uberquest (1/6)\n\dgrey;Hint: The Butcher
0k8	Location: Kurast Causeway\n\white;Summoning Uberquest (2/6)\n\dgrey;Hint: Akarat
0k9	Location: Valley of Snakes\n\white;Summoning Uberquest (3/6)\n\dgrey;Hint: Binding of Baal
0k0	Location: Arreat Summit\n\white;Summoning Uberquest (4/6)\n\dgrey;Hint: Assault on Arreat
0l1	Location: Nihlathak's Temple\n\white;Summoning Uberquest (5/6)\n\dgrey;Hint: Aldric Jitan
0l2	Location: Tower Lv1\n\white;Summoning Uberquest (6/6)\n\dgrey;Hint: Legacy of Blood
0l3	Location: Arachnid Lair\n\white;Uberlevel (1/6)\n\dgrey;Hint: Kurast 3000 BA
0l4	x
0l5	x
0l6	x
0l7	x
0l8	x
0l9	x
0l0	x
0m1	x
0m2	x
0m3	x
0m4	x
0m5	x
0u1	Hammer of the Taan Judges
0u2	Weighted Companion Cube
HotTJ	Hammer of the Taan Judges
WCC	Weighted Companion Cube
SkillnameDeathSweep	Death Sweep
SkillsdDeathSweep	\white;steals life and damages nearby enemies based on life lost
DescBlankFracHP	Leeches 25-35 percent of Life below Maximum\n
DescBlankDmg	Damage: +150 percent\n
SkillnameLaLaLaLa	Hymn
SkillsdLaLaLaLa	\white;enables you and party members to gain life with weapon attacks
DescStuffed	\red;See the documentation or website for more details\n\orange;Reach character level 30\nComplete Level Challenge 2\n\yellow;To unlock this skill:
DescOnlyHoly	Any Holy Skill
DescOnlyUnholy	Any Unholy Skill
ModitemHealAttack	Life on Striking
ModitemManaAttack	Mana on Striking
ModitemManaThorns	Mana when Struck by an Enemy
zks	Right-click to receive 2 attribute points\n\green;Book of Might
zkt	Right-click to receive 1 skill point\n\green;Book of Power
ModitemSlowsRangedAt	Slows Ranged Attacker by
wtb	Crucifix
ModitemExtraAllPets	to All Maximum Minions
A0+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (10 Charges)
A1+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (9 Charges)
A2+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (8 Charges)
A3+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (7 Charges)
A4+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (6 Charges)
A5+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (5 Charges)
A6+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (4 Charges)
A7+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (3 Charges)
A8+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (2 Charges)
A9+	\orange;by heavenly faith" \n"Strength is bolstered \nCreepy Shrine (1 Charge)
B0+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (10 Charges)
B1+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (9 Charges)
B2+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (8 Charges)
B3+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (7 Charges)
B4+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (6 Charges)
B5+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (5 Charges)
B6+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (4 Charges)
B7+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (3 Charges)
B8+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (2 Charges)
B9+	\orange;be guided by fate" \n"The hands of men may \nAbandoned Shrine (1 Charge)
C0+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (10 Charges)
C1+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (9 Charges)
C2+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (8 Charges)
C3+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (7 Charges)
C4+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (6 Charges)
C5+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (5 Charges)
C6+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (4 Charges)
C7+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (3 Charges)
C8+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (2 Charges)
C9+	\orange;flows from within" \n"The essence of life \nQuiet Shrine (1 Charge)
D0+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (10 Charges)
D1+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (9 Charges)
D2+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (8 Charges)
D3+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (7 Charges)
D4+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (6 Charges)
D5+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (5 Charges)
D6+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (4 Charges)
D7+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (3 Charges)
D8+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (2 Charges)
D9+	\orange;at the cost of self" \n"Knowledge and wisdom \nEerie Shrine (1 Charge)
E0+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (10 Charges)
E1+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (9 Charges)
E2+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (8 Charges)
E3+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (7 Charges)
E4+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (6 Charges)
E5+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (5 Charges)
E6+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (4 Charges)
E7+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (3 Charges)
E8+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (2 Charges)
E9+	\orange;is swift and sharp" \n"The sword of justice \nWeird Shrine (1 Charge)
F0+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (10 Charges)
F1+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (9 Charges)
F2+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (8 Charges)
F3+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (7 Charges)
F4+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (6 Charges)
F5+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (5 Charges)
F6+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (4 Charges)
F7+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (3 Charges)
F8+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (2 Charges)
F9+	\orange;seldom attack" \n"Those who defend \nGloomy Shrine (1 Charge)
G0+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (10 Charges)
G1+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (9 Charges)
G2+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (8 Charges)
G3+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (7 Charges)
G4+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (6 Charges)
G5+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (5 Charges)
G6+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (4 Charges)
G7+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (3 Charges)
G8+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (2 Charges)
G9+	\orange;may yet be first" \n"Those who are last \nTainted Shrine (1 Charge)
H0+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (10 Charges)
H1+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (9 Charges)
H2+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (8 Charges)
H3+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (7 Charges)
H4+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (6 Charges)
H5+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (5 Charges)
H6+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (4 Charges)
H7+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (3 Charges)
H8+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (2 Charges)
H9+	\orange;at the cost of wisdom" \n"Intensity comes \nFascinating Shrine (1 Charge)
I0+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (10 Charges)
I1+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (9 Charges)
I2+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (8 Charges)
I3+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (7 Charges)
I4+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (6 Charges)
I5+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (5 Charges)
I6+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (4 Charges)
I7+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (3 Charges)
I8+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (2 Charges)
I9+	\orange;at the cost of wisdom" \n"Energy comes \nOrnate Shrine (1 Charge)
J0+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (10 Charges)
J1+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (9 Charges)
J2+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (8 Charges)
J3+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (7 Charges)
J4+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (6 Charges)
J5+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (5 Charges)
J6+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (4 Charges)
J7+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (3 Charges)
J8+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (2 Charges)
J9+	\orange;at the cost of wisdom" \n"Salvation comes \nSacred Shrine (1 Charge)
K0+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (10 Charges)
K1+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (9 Charges)
K2+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (8 Charges)
K3+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (7 Charges)
K4+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (6 Charges)
K5+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (5 Charges)
K6+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (4 Charges)
K7+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (3 Charges)
K8+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (2 Charges)
K9+	\orange;at the cost of wisdom" \n"Persistence comes \nShimmering Shrine (1 Charge)
L0+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (10 Charges)
L1+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (9 Charges)
L2+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (8 Charges)
L3+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (7 Charges)
L4+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (6 Charges)
L5+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (5 Charges)
L6+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (4 Charges)
L7+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (3 Charges)
L8+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (2 Charges)
L9+	\orange;as one grows strong" \n"Some are weakened \nMysterious Shrine (1 Charge)
M0+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (10 Charges)
M1+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (9 Charges)
M2+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (8 Charges)
M3+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (7 Charges)
M4+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (6 Charges)
M5+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (5 Charges)
M6+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (4 Charges)
M7+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (3 Charges)
M8+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (2 Charges)
M9+	\orange;least expected" \n"Riches abound when \nSpiritual Shrine (1 Charge)
N0+	\orange;the body thrives" \n"While the spirit is vigilant \nMagical Shrine (10 Charges)
