String Index	Text	Name
MeshifIntroGossip1	60\nやあ、私はメシフ。この船の船長だ。\n主に双子海あたりを渡るが、ウェスト\nマーチのキングスポートまで足を伸ば\nすこともある。\n \nだが最近は航海に出られない。不測の\n事態に備えて船を待機させろと、ジェ\nリン様からのお達しでね。\n	63\nGreetings. I'm Meshif, captain of this \nship here. I make port runs around the \nTwin Seas and occasionally out to \nKingsport in Westmarch.\n \nI haven't sailed anywhere lately, \nthough... Jerhyn has ordered me to \nstay docked here in case of emergency.\n
MeshifIntroAmaGossip1	48\nやあ、アマゾンさん。君の一族と会う\nのは久しぶりだよ。君らほどの戦士が\n街を守ってくれるとは、ありがたい。\n\n \n私はメシフ。この船の船長だ。主に双\n子海あたりを渡るが、ウェストマーチ\nのキングスポートまで足を伸ばすこと\nもある。\n \nだが最近は航海に出られない。不測の\n事態に備えて船を待機させろと、ジェ\nリン様のお達しでね。\n	54\nGreetings, Amazon. I haven't seen one \nof your kind in many years.... It's good \nto know that warriors of your caliber \nare protecting this city.\n \nI'm Meshif, captain of this ship here. I \nmake port runs around the Twin Seas \nand occasionally out to Kingsport in \nWestmarch.\n \nI haven't sailed anywhere lately, \nthough... Jerhyn has ordered me to \nstay docked here in case of emergency.\n
MeshifGossip1	59\nクラストの噂を聞かないかね？　君ら\nアマゾンは方々に旅するんだろう？　\n最近あっちへは行ってないか？\n \nそうか。早く港が開いてくれないかな。\nクラストに帰りたくて仕方ないんだが。\n \n	62\nI was wondering if you've heard any \nnews from Kurast? I know you \nAmazons travel extensively. Have you \nbeen there recently?\n \nHmm... Well, I hope the port opens \nsoon. I need to get home to Kurast and \nfind out what's been happening there.\n
MeshifGossip2	70\nジェリン様は何か隠している。見たと\nころ、ワリヴのキャラバンが交易を再\n開してからこっち、街の様子はかなり\n落ち着いてきたんだがな。\n	72\nThere's something Jerhyn's not telling \nme, I just don't know what. To my eye, \nthings here in town don't look that bad, \nespecially since Warriv's caravan route \nopened up.\n
MeshifGossip3	62\nこのへんの海ならよく知ってるさ。こ\nの時季、西に船を出すのは危ないね。\n季節が変わる前にウェストマーチへ向\nかいたいなら、キャラバンに同行して\n砂漠を渡るほうがいい。\n	65\nI've been all around the seas in these \nparts. It's dangerous sailing west this \ntime of year, though. Until the season \nchanges, the caravan through the \ndesert is the main trade route to \nWestmarch.\n
MeshifGossip4	75\n今、この船で行けるのは東だけだ。た\nだしジェリン様に、事態が落ち着くま\nで出航を禁じられているが。\n	75\nMy ship is the only way East from here. \nStill, Lord Jerhyn tells me that I may \nnot leave until the current crisis is \nover.\n
MeshifGossip5	63\nエルジックスなら昔から知っているよ。\nいつもタダで泊めてくれると言うんだ\nが、私は自分の船室の方が落ち着くん\nだな。\n	65\nOh, I've known Elzix for years. He \nalways offers me a free room at his Inn \nwhen I dock here, but I prefer the \ncomforts of my own cabin.\n
MeshifGossip6	58\nワリヴは親友だね。よくお互いの旅の\n話をする。もし人生をやり直せるとし\nても、私らはまた何か、旅する仕事に\nつくだろうな。\n	61\nWarriv is a good friend. We've shared \nmany tales, he and I. If we had it all to \ndo over again, I believe we'd both be \nexplorers of some renown.\n
MeshifGossip7	66\nグレイズは頼りになる男だが、砂漠か\nらの総攻撃がある前に何とかして欲し\nいところだね。\n	69\nGreiz seems to be a dependable fellow. I \nhope he can handle it if those things in \nthe desert decide to attack this town.\n
MeshifGossip8	130\nアトマの店の酒はうまいよ。\n	130\nAtma serves a fine ale in her \nestablishment.\n
MeshifGossip9	68\nゲグラッシュ？　人でも獣でも怖いも\nのはないと自慢する癖に、海の話をす\nると震え上がる男だろう。\n	70\nHah! That braggart Geglash says he \nfears neither man nor beast. Yet, when \nI offer to take him out to sea, he \nquakes with fear.\n
MeshifGossip10	130\nファラにはどこか高貴な雰囲気があるね\nね。\n	130\nThe lady Fara has a proud, noble air \nabout her.\n
JerhynActIntroGossip1	34\nようこそ、旅のお方。僕がジェリン、\nこのラット・ゴーレインの領主だ。心\nから歓迎しよう。西への交易路が再開\nできて嬉しい限りだよ。\n \nだが今、街は謎の敵の攻撃を受けてい\nる。不思議なことに、すべては黒衣の\n放浪者が現れてから始まった。彼は、\n魔神バールを封印している魔道師タル・\nラシャの墓所を捜していた。墓所の正\n確な所在は我々も知らないのだが、砂\n漠の古墳群のひとつに違いない。\n \n最近では、死者が墓を抜け出して月夜\nの砂漠をうろつくという噂もある。僕\n自身、この眼で不可解なものを見た。\nだから港を封鎖して、船を待機させて\nいるのだよ。万一の際の脱出用にと思\nってね。\n \nそうそう、酒場の女将でアトマという\n者が、君を捜していたぞ。彼女の店は、\n街の反対側にある。\n \nでは失敬して宮殿に帰らせてもらう。\n悪いが招くことはできないのだ。今は\n少々、取り込み中でね。\n	41\nGreetings, honored traveler. I am \nJerhyn, Lord of Lut Gholein, and I bid \nyou welcome to my fair port-city. I'm \nglad to know that once again caravans \nare free to travel through the Western \nPass.\n \nFor some time now, we have been under \nsiege by an evil power that I cannot \nidentify. Strange... It all began when a \nDark Wanderer came this way, looking \nfor the Tomb of Tal Rasha. No one \nknows exactly where Tal Rasha, Keeper \nof Baal, is entombed, but it is certain \nto be far out in the desert.\n \nNow, my people whisper tales of the \ndead rising from their tombs and \nhorrible creatures lurking amongst the \nmoonlit dunes. Even I have witnessed \nthings which I cannot explain. I've \nordered the port closed and all trade \nships moored until I am sure that my \ncity is safe.\n \nAtma, the tavernkeeper, has an \nimportant mission for you. Go see her \nimmediately. You'll find her on the \nother side of town.\n \nNow, I must return to the palace. I \napologize, but I can't invite you in. \nThings are... rather a mess right now.\n
JerhynActIntroMoreGossip1	44\n魔術関係の取り引きなら、ドログナン\nかライサンダーに会いたまえ。ドログ\nナンは大変な賢者で、魔術と伝説に精\n通している。ライサンダーは哀れにも\n耳が遠いが、ポーション配合の達人だ。\n \n \n西に戻るならワリヴに頼むのだな。\n \nファラは誇り高い防具商人だ。傷を癒\nす能力もある。\n \nエルジックスは宿屋の亭主で、アイテ\nムも扱っている。\n \nグレイズは、ラット・ゴーレインの街\nを守るために、僕が雇った傭兵だ。\n \n他にも君の役に立つ者はいるだろう。\n捜してみるといい。\n	51\nFor trade in magic and the like, see \nDrognan or Lysander. Drognan is the \nwisest man I know - without equal in \nmagic and ancient lore. Poor Lysander \nis nearly deaf, but he's a reliable potion \nchemist.\n \nFor travel back west, see Warriv, whom \nyou already know.\n \nOur own Fara is a fine and honest \narmorer, and she can heal wounds as \nwell.\n \nElzix is the Innkeeper and may also \nhave some items to trade.\n \nGreiz, the mercenary captain I hired to \nsecure the gates of Lut Gholein, keeps \norder in town, as well.\n \nThere are others here, too. I'm sure \nyou'll meet most of them. Just look \naround...\n
JerhynIntroGossip1	114\n一見平穏なこの街だが、事態は水面下\nで刻々と悪化しているのだよ！\n	117\nThings are getting worse by the hour. I \nknow everything looks fine, but trust \nme, it isn't!\n
JerhynGossip1	114\n一見平穏なこの街だが、事態は水面下\nで刻々と悪化しているのだよ！\n	117\nThings are getting worse by the hour. I \nknow everything looks fine, but trust \nme, it isn't!\n
JerhynGossip2	60\nラット・ゴーレインを救ってくれる者\nには、協力を惜しまない。報酬も、名\n声も、東への旅も、何でも提供したい\nと思っている。\n	63\nTo any who aid me in the defense of Lut \nGholein, I pledge my support. Passage \nEast, wealth, honor - all are due to \nthose who help my city.\n
JerhynGossip3	71\n君もかなりの使い手のようだが、失礼\nながら軽々しく信用はできないな。情\n報を漏らされてパニックが起こっても\n困るのでね。\n	71\nYou seem very capable, but no offense \nis intended when I say that I must \nchoose my confidants carefully. It \nwouldn't do to have rumors sending \neveryone into a panic.\n
JerhynGossip4	85\nエルジックスが元山賊なのは知ってい\nるが、デザート・レイン亭を持ってか\nらの彼はおとなしいものだよ。\n	87\nEven though he was once a bandit, I \npermitted Elzix to take over the Desert \nRain Inn. He has been quite civilized \never since.\n
JerhynGossip5	76\n君を連れてきたワリヴのキャラバンは、\n実はかなり予定より遅れて着いたもの\nでね。もう駄目かと思っていた。\n	76\nWhen you arrived, Warriv's caravan had \nbeen long overdue. With all of the evil \nthat's arisen in the land, I'm surprised \nhe got through at all.\n
JerhynGossip6	74\nメシフは誇り高い男だが、僕が事情も\n話さずに出航を差し止めたので焦れて\nいるようだな。しかし事情は、どうし\nても話せないのだ。\n	77\nMeshif is an honorable man, but I fear \nthat he is growing impatient with me \nabout impounding his ship. I dare not \ntell him what's really happening in this \ncity.\n
JerhynGossip7	98\n酒場の女将のアトマは、仕事柄耳が早\nいから情報源にいいかもしれない。\n	98\nThe woman, Atma, may have some \nuseful gossip for you. She can always \nbe found near her public house.\n
FaraIntroGossip1	81\n古代宗教の事ならよく知っているわ。\n私は東方のクラストの街で、ザカラム\n教会のパラディンとして訓練を受けた\nもの。\n	81\nI know much about the ancient \nreligions. I was trained as a Paladin of \nZakarum in the Eastern Kurast temple \nmany years ago.\n
FaraIntroPalGossip1	103\nようこそ、ブラザー。\n \n私はファラ。私も昔はザカラムの騎士\nだったのよ。\n	103\nWelcome, brother Paladin.\n \nI am Fara. I was once a devout \nchampion of Zakarum.\n
FaraGossip1	64\nブラザー、いつかあなたのようなパラ\nディンが、教会の名誉と誇りを取り戻\nしてくれることを願っているわ。\n	67\nPerhaps, in time, you will play a part in \nreclaiming our Order's honor and \nspirit. You are an inspiration to me, \nbrother Paladin.\n
