String Index	Text
jar1	瓶
etorch2	たいまつ
ettr	たいまつ
ecfra	炎
etorch1	たいまつ
healthshrine	健康のほこら
explodingbarrel	樽
flag wilderness	旗
object	秘密の隠し場所
Shrine2wilderness	ほこら
Shrine3wilderness	ほこら
pyox	炎の穴
ptox	たいまつの穴
Siege Control	攻城塔の制御装置
mrjar	秘密の隠し場所
object2	秘密の隠し場所
mrbox	箱
tomb3L	墓所
tomb2L	墓所
tomb1L	墓所
red light	赤い光
groundtombL	墓所
groundtomb	墓所
deadperson	屍
candles	蝋燭
sbub	灌木
ubub	灌木
deadperson2	屍
Prison Door	牢獄の扉
ancientsaltar	天界の祭壇
hiddenstash	秘密の隠し場所
eweaponrackL	武器ラック
eweaponrackR	武器ラック
earmorstandL	防具立て
earmorstandR	防具立て
qstsa5q1	ハロガス包囲
qsta5q11	鮮血の山麓(Bloody Foothills)にてシェンク・ジ・オーヴァーシーアー(Shenk the Overseer)を倒し、包囲を解かせよ。
qsta5q12	シェンク・ジ・オーヴァーシーアー(Shenk the Overseer)を討ち取れ。
qsta5q13	ラーザック(Larzuk)に会い、報酬を受け取れ。
qstsa5q2	アリート山の救出
qstsa5q21	極寒の高地(Frigid Highlands)の兵士を見つけよ。
qstsa5q22	極寒の高地(Frigid Highlands)にて、あと%d名の兵士を救出せよ。
qstsa5q23	クォル＝ケック(Qual-Kehk)に会い、報酬を受け取れ。
qstsa5q24	ソケットアイテムに、以下の順序でルーンをあてはめよ：
qstsa5q3	氷の牢獄
qstsa5q31	水晶の小径(Crystalline Passage)の地下、凍てついた河（Frozen River）の付近で、アーニャ(Anya)を捜せ。
qstsa5q32	マラーに話しかけよ
qstsa5q33	マラー(Malah)のポーションを使ってアーニャ(Anya)を溶かせ。
qstsa5q34	マラー(Malah)に会い、報酬を受け取れ。
qstsa5q35	アーニャ(Anya)と話せ。
qstsa5q4	ハロガスの裏切り
qstsa5q41	アーニャ(Anya)のポータル通ってニーラサックの寺院(Nihlathak's Temple)に行け。
qstsa5q42	ニーラサック(Nihlathak)を討ち取れ。
qstsa5q43	アリート山(Mount Arreat)を目指す前に、アーニャ(Anya)と話せ。
qstsa5q5	通過儀礼
qstsa5q51	古き民の道(Ancient's Way)を行き、アリート山頂(Arreat Summit)にて古き民(Ancients)に会え。
qstsa5q52	天界の祭壇（Altar of the Heavens）を起動し、古き民(Ancients)の話を聞け。
qstsa5q53	アリート山(Mount Arreat)を去ることなく、３人の古き民(Ancients)をすべて打ち負かせ。
qstsa5q6	破壊前夜
qstsa5q61	古き民(Ancients)の話を聞け。
qstsa5q62	バールを討ち取れ。
qstsa5q63	ティラエル(Tyreal)と話せ。
qstsa5q64	ティラエル(Tyreal)のポータルを通って金庫(Safety)に迎え。
Harrogath	ハロガス
Bloody Foothills	鮮血の山麓
Rigid Highlands	極寒の高地
Arreat Plateau	アリート台地
Crystalized Cavern Level 1	水晶の小径
Cellar of Pity	凍てついた河
Crystalized Cavern Level 2	氷河の街道
Echo Chamber	放浪者の洞窟
Tundra Wastelands	凍てついたツンドラ
Glacial Caves Level 1	古き民の道
Glacial Caves Level 2	氷の地下蔵
Rocky Summit	アリート山頂
Nihlathaks Temple	ニーラサックの寺院
Halls of Anguish	激痛の回廊
Halls of Death's Calling	苦悶の回廊
Halls of Tormented Insanity	業苦の回廊
Halls of Vaught	ヴォートの回廊
The Worldstone Keep Level 1	ワールドストーンの城塞　レベル1
The Worldstone Keep Level 2	ワールドストーンの城塞　レベル2
The Worldstone Keep Level 3	ワールドストーンの城塞　レベル3
The Worldstone Chamber	ワールドストーン安置室
Throne of Destruction	破壊の玉座
To Harrogath	ハロガスへ
To The Bloody Foothills	鮮血の山麓へ
To The Rigid Highlands	極寒の高地へ
To The Arreat Plateau	アリート台地へ
To The Crystalized Cavern Level 1	水晶の小径へ
To The Cellar of Pity	凍てついた河へ
To The Crystalized Cavern Level 2	氷河の街道へ
To The Echo Chamber	放浪者の洞窟へ
To The Tundra Wastelands	凍てついたツンドラへ
To The Glacier Caves Level 1	古き民の道へ
To The Glacier Caves Level 2	氷の地下蔵へ
To The Rocky Summit	アリート山頂へ
To Nihlathaks Temple	ニーラサックの寺院へ
To The Halls of Anguish	激痛の回廊へ
To The Halls of Death's Calling	苦悶の回廊へ
To The Halls of Tormented Insanity	業苦の回廊へ
To The Halls of Vaught	ヴォートの回廊へ
To The Worldstone Keep Level 1	ワールドストーンの城塞　レベル1へ
To The Worldstone Keep Level 2	ワールドストーンの城塞　レベル2へ
To The Worldstone Keep Level 3	ワールドストーンの城塞　レベル3へ
To The Worldstone Chamber	ワールドストーン安置室へ
To The Throne of Destruction	破壊の玉座へ
hireiconinfo1	肖像画にポーションをドロップすればヒーリング
hireiconinfo2	右クリックすると所持品を開く(%s)
hiredismiss	解雇
hiredismisshire	傭兵を解雇
hirerehire	再び雇う
hireresurrect	復活させる
hireresurrect2	%sを復活させる：%d
hirechat1	ありがとう
hirechat2	ありがとう
hirechat3	よかった
hirepraise1	あんたのためなら命を張れる
hirepraise2	役に立ってみせるよ
hiredanger1	危険だ
hiredanger2	怪物どもだ
hiredanger3	悪い予感がする
hiredanger4	気をつけろ！
hiredanger5	蜘蛛は嫌いなんだ
hiredanger6	わあ、蛇だ！
hirefeelstronger2	いい経験になった
hirehelp1	やられた！
hirehelp2	助けて！
hirehelp3	死んじまう！
hirehelp4	助けて！
hiregreets1	おはよう
hiregreets2	こんにちは
hiregreets3	こんばんは
hiregreets4	やあ
CfgSkill9	スキル 9
CfgSkill10	スキル 10
CfgSkill11	スキル 11
CfgSkill12	スキル 12
CfgSkill13	スキル 13
CfgSkill14	スキル 14
CfgSkill15	スキル 15
CfgSkill16	スキル 16
CfgToggleminimap	ミニマップの切り替え
Cfgswapweapons	ウェポン・スワッピング
Cfghireling	傭兵画面
MiniPanelHireinv	傭兵の所持品
MiniPanelHire	傭兵
x	
x	拡張版キャラクター
x	拡張版に変換
x	「ＯＫ」をクリックすると、『Diablo II』のキャラクターを拡張版で使えるよう変換します。
X	警告： 拡張版に変換したキャラクターで、オリジナルDiablo IIのゲームをプレイすることはできません。
X	
X	本当に続行しますか？
Go North	北へ行く
Travel To Harrogath	ハロガスに向かう
x	新規拡張版キャラクター
x	新規拡張版オープンキャラクター
x	新規拡張版レルムキャラクター
X	拡張版に変換
X	新規キャラクター作成
X	キャラクター消去
X	イシリアル (天界のアイテム。修理不能)
X	このアイテムは修理できない
Rename Instruct	名前を刻むアイテムを選択
Addsocketsui	ソケットを作る
Personalizeui	名前を刻む
Addsocketsui2	ソケットを作るアイテムを選択
MercX101	ヴァーダカ
MercX102	カーン
MercX103	クリスク
MercX104	ボース
MercX105	ブロム
MercX106	ウィグラフ
MercX107	フロスガー
MercX108	サイルド
MercX109	ヘルフデイン
MercX110	ヒオロガー
MercX111	ハルゴーント
MercX112	ハイジェラック
MercX113	イグセオウ
MercX114	ボーダン
MercX115	ウルフガー
MercX116	ヒルド
MercX117	ヒーソラフ
MercX118	ウェダー
MercX119	ヴィキアット
MercX120	アンファース
MercX121	ジークムント
MercX122	ヘレモンド
MercX123	ヘンゲスト
MercX124	フォルクウォルド
MercX125	フリシアン
MercX126	フナエフ
MercX127	ガスラフ
MercX128	オスラフ
MercX129	ユーメンラフ
MercX130	ガームンド
MercX131	フリーワル
MercX132	イードジルス
MercX133	オネラ
MercX134	ダミエン
MercX135	エルフォー
MercX136	ウェオスタン
MercX137	ウールフ
MercX138	ブルワイア
MercX139	リーフ
MercX140	マグナス
MercX141	クラトゥー
MercX142	ドルス
MercX143	ホク
MercX144	コード
MercX145	ウーサー
MercX146	イップ
MercX147	ウルッフ
MercX148	サール
MercX149	ケイリム
MercX150	ウルリック
MercX151	アラリック
MercX152	エセルレッド
MercX153	カーデン
MercX154	エルジフ
MercX155	トスティグ
MercX156	アルクイン
MercX157	イームンド
MercX158	ジークルート
MercX159	ゴルム
MercX160	ホリス
MercX161	ラグナー
MercX162	トーケル
MercX163	ウルフスタン
MercX164	アルバン
MercX165	バーロック
MercX166	ビル
MercX167	セオドリック
